CODIGO,FECHAPEDIDO,NUMERO,REFERENCIA,CANTIDADCOMPRA,UNIDADESCONSUMOCONTENIDAS,PRECIO,IMPORTELINEA,TIPOCOMPRA,ORIGEN,TGL,PRODUCTO,month,year,id_hospital,id_department,total_units,DaysBetweenOrders,DaysBetweenOrdersPerHospital,DaysBetweenOrdersPerHospitalPerDepartment,Caducidad
E64544,2021-05-12,466420/21,420621,120,10,42.349958,508.199496,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,05,21,0,2,1200,1.0,16.0,16.0,21.475806451612904
E64544,2021-06-07,564620/21,420621,120,10,42.349958,508.199496,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,06,21,0,2,1200,17.0,26.0,26.0,21.475806451612904
E64544,2021-06-21,616293/21,420621,120,10,42.349958,508.199496,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,06,21,0,2,1200,4.0,14.0,14.0,21.475806451612904
E64544,2021-07-09,698045/21,420621,100,10,42.349958,423.49958,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,07,21,0,2,1000,2.0,18.0,18.0,21.475806451612904
E64544,2021-07-20,731226/21,420621,100,10,42.349958,423.49958,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,07,21,0,2,1000,0.0,11.0,11.0,21.475806451612904
E64544,2021-08-03,778417/21,420621,120,10,42.349958,508.199496,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,08,21,0,2,1200,8.0,14.0,14.0,21.475806451612904
E64544,2021-08-26,854602/21,420621,120,10,42.349958,508.199496,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,08,21,0,2,1200,2.0,23.0,23.0,21.475806451612904
E64544,2021-09-06,883799/21,420621,100,10,42.349958,423.49958,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,09,21,0,2,1000,4.0,11.0,11.0,21.475806451612904
E64544,2021-09-22,933506/21,420621,100,10,42.349958,423.49958,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,09,21,0,2,1000,2.0,16.0,16.0,21.475806451612904
E64544,2021-10-05,979043/21,420621,100,10,42.349958,423.49958,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,10,21,0,2,1000,1.0,13.0,13.0,21.475806451612904
E64544,2021-10-19,1040424/21,420621,120,10,42.349958,508.199496,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,10,21,0,2,1200,6.0,14.0,14.0,21.475806451612904
E64544,2021-11-09,1134529/21,420621,120,10,42.349958,508.199496,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,11,21,0,2,1200,4.0,21.0,21.0,21.475806451612904
E64544,2021-11-24,1192390/21,420621,100,10,42.349958,423.49958,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,11,21,0,2,1000,0.0,15.0,15.0,21.475806451612904
E64544,2021-12-01,1221443/21,420621,120,10,42.349958,508.199496,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,12,21,0,2,1200,5.0,7.0,7.0,21.475806451612904
E64544,2022-01-05,11760/22,420621,120,10,42.349958,508.199496,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,01,22,0,2,1200,26.0,35.0,35.0,21.475806451612904
E64544,2022-02-08,151800/22,420621,100,10,42.349958,423.49958,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,02,22,0,2,1000,34.0,34.0,34.0,21.475806451612904
E64544,2022-02-18,194103/22,420621,100,10,42.349958,423.49958,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,02,22,0,2,1000,4.0,10.0,10.0,21.475806451612904
E64544,2022-02-25,222587/22,420621,100,10,42.349958,423.49958,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,02,22,0,2,1000,2.0,7.0,7.0,21.475806451612904
E64544,2022-03-18,320734/22,420621,100,10,42.349958,423.49958,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,03,22,0,2,1000,1.0,21.0,21.0,21.475806451612904
E64544,2022-04-01,393757/22,420621,120,10,42.349958,508.199496,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,04,22,0,2,1200,1.0,14.0,14.0,21.475806451612904
E64544,2022-04-22,469802/22,420621,120,10,42.349958,508.199496,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,04,22,0,2,1200,2.0,21.0,21.0,21.475806451612904
E64544,2022-05-05,512735/22,420621,100,10,42.349958,423.49958,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,05,22,0,2,1000,8.0,13.0,13.0,21.475806451612904
E64544,2022-05-27,644160/22,420621,100,10,42.349958,423.49958,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,05,22,0,2,1000,8.0,22.0,22.0,21.475806451612904
E64544,2022-06-02,668572/22,420621,100,10,42.349958,423.49958,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,06,22,0,2,1000,2.0,6.0,6.0,21.475806451612904
E64544,2022-06-15,718247/22,420621,100,10,42.349958,423.49958,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,06,22,0,2,1000,8.0,13.0,13.0,21.475806451612904
E64544,2022-07-01,793319/22,420621,100,10,42.349958,423.49958,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,07,22,0,2,1000,2.0,16.0,16.0,21.475806451612904
E64544,2022-07-24,880089/22,420621,100,10,42.349958,423.49958,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,07,22,0,2,1000,3.0,23.0,23.0,21.475806451612904
E64544,2022-08-12,982301/22,420621,140,10,42.349958,592.899412,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,08,22,0,2,1400,1.0,19.0,19.0,21.475806451612904
E64544,2022-09-05,1079198/22,420621,100,10,42.349958,423.49958,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,09,22,0,2,1000,7.0,24.0,24.0,21.475806451612904
E64544,2022-09-16,1157739/22,420621,100,10,42.349958,423.49958,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,09,22,0,2,1000,3.0,11.0,11.0,21.475806451612904
E64544,2022-10-06,1237328/22,420621,120,10,42.349958,508.199496,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,10,22,0,2,1200,7.0,20.0,20.0,21.475806451612904
E64544,2022-10-20,1290836/22,420621,120,10,42.349958,508.199496,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,10,22,0,2,1200,1.0,14.0,14.0,21.475806451612904
E64544,2022-11-07,1352015/22,420621,120,10,42.349958,508.199496,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,11,22,0,2,1200,3.0,18.0,18.0,21.475806451612904
E64544,2022-12-09,1516191/22,420621,100,10,42.349958,423.49958,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,12,22,0,2,1000,2.0,32.0,32.0,21.475806451612904
E64544,2022-12-16,1544585/22,420621,120,10,42.349958,508.199496,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,12,22,0,2,1200,1.0,7.0,7.0,21.475806451612904
E64544,2023-01-11,27687/23,420621,100,10,42.349958,423.49958,Compra menor,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,01,23,0,2,1000,6.0,26.0,26.0,21.475806451612904
E64544,2023-01-23,83392/23,420621,100,10,42.349958,423.49958,Compra menor,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,01,23,0,2,1000,4.0,12.0,12.0,21.475806451612904
E64544,2023-02-03,131929/23,420621,100,10,42.349958,423.49958,Compra menor,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,02,23,0,2,1000,2.0,11.0,11.0,21.475806451612904
E64544,2023-02-16,193148/23,420621,100,10,42.349958,423.49958,Compra menor,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,02,23,0,2,1000,1.0,13.0,13.0,21.475806451612904
E64544,2023-02-21,218069/23,420621,100,10,42.349958,423.49958,Compra menor,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,02,23,0,2,1000,5.0,5.0,5.0,21.475806451612904
E64544,2023-03-08,283461/23,420621,120,10,42.349958,508.199496,Compra menor,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,03,23,0,2,1200,7.0,15.0,15.0,21.475806451612904
E64544,2023-03-23,374950/23,420621,100,10,42.349958,423.49958,Compra menor,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,03,23,0,2,1000,10.0,15.0,15.0,21.475806451612904
E64544,2023-04-04,429008/23,420621,130,10,42.349958,550.549454,Compra menor,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,04,23,0,2,1300,4.0,12.0,12.0,21.475806451612904
E64544,2023-04-19,486360/23,420621,120,10,42.349958,508.199496,Compra menor,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,04,23,0,2,1200,1.0,15.0,15.0,21.475806451612904
E64544,2023-04-27,522014/23,420621,120,10,42.349958,508.199496,Compra menor,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,04,23,0,2,1200,3.0,8.0,8.0,21.475806451612904
E64544,2023-05-22,630048/23,420621,100,10,42.349958,423.49958,Compra menor,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,05,23,0,2,1000,5.0,25.0,25.0,21.475806451612904
E64544,2023-05-30,666481/23,420621,120,10,42.349958,508.199496,Compra menor,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,05,23,0,2,1200,0.0,8.0,8.0,21.475806451612904
E64544,2023-06-12,723691/23,420621,120,10,42.349958,508.199496,Compra menor,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,06,23,0,2,1200,4.0,13.0,13.0,21.475806451612904
E64544,2023-06-29,808063/23,420621,120,10,42.349958,508.199496,Compra menor,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,06,23,0,2,1200,6.0,17.0,17.0,21.475806451612904
E64544,2023-07-12,856391/23,420621,120,10,42.349958,508.199496,Compra menor,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,07,23,0,2,1200,8.0,13.0,13.0,21.475806451612904
E64544,2023-07-27,909910/23,420621,100,10,42.349958,423.49958,Compra menor,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,07,23,0,2,1000,6.0,15.0,15.0,21.475806451612904
E64544,2023-08-23,1011099/23,420621,120,10,42.349958,508.199496,Compra menor,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,08,23,0,2,1200,1.0,27.0,27.0,21.475806451612904
E64544,2023-09-04,1051453/23,420621,120,10,42.349958,508.199496,Compra menor,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,09,23,0,2,1200,12.0,12.0,12.0,21.475806451612904
E64544,2023-09-21,1170822/23,420621,100,10,42.349958,423.49958,Compra menor,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,09,23,0,2,1000,16.0,17.0,17.0,21.475806451612904
E64544,2023-10-13,1264737/23,420621,120,10,42.349958,508.199496,Compra menor,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,10,23,0,2,1200,4.0,22.0,22.0,21.475806451612904
E64663,2015-01-02,1312/15,413568,100,5,29.15,583.0,Compra menor,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,01,15,0,2,500,,,,18.170454545454547
E64663,2015-01-19,36887/15,413568,150,5,29.15,874.5,Compra menor,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,01,15,0,2,750,4.0,17.0,17.0,18.170454545454547
E64663,2015-02-17,115226/15,413568,200,5,29.15,1166.0,Compra menor,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,02,15,0,2,1000,1.0,29.0,29.0,18.170454545454547
E64663,2015-03-13,197944/15,413568,200,5,29.15,1166.0,Compra menor,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,03,15,0,2,1000,1.0,24.0,24.0,18.170454545454547
E64663,2015-04-16,332580/15,413568,200,5,29.15,1166.0,Compra menor,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,04,15,0,2,1000,1.0,34.0,34.0,18.170454545454547
E64663,2015-05-14,398926/15,413568,100,5,29.15,583.0,Compra menor,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,05,15,0,2,500,14.0,28.0,28.0,18.170454545454547
E64663,2015-06-02,444940/15,413568,200,5,29.15,1166.0,Compra menor,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,06,15,0,2,1000,1.0,19.0,19.0,18.170454545454547
E64663,2015-06-17,568917/15,413568,200,5,29.15,1166.0,Compra menor,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,06,15,0,2,1000,5.0,15.0,15.0,18.170454545454547
E64663,2015-07-24,656042/15,413568,200,5,29.15,1166.0,Compra menor,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,07,15,0,2,1000,8.0,37.0,37.0,18.170454545454547
E64663,2015-08-11,685406/15,413568,200,5,29.15,1166.0,Compra menor,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,08,15,0,2,1000,11.0,18.0,18.0,18.170454545454547
E64663,2015-08-28,712479/15,413568,200,5,29.15,1166.0,Compra menor,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,08,15,0,2,1000,8.0,17.0,17.0,18.170454545454547
E64663,2015-10-01,778943/15,413568,200,5,29.15,1166.0,Compra menor,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,10,15,0,2,1000,0.0,34.0,34.0,18.170454545454547
E64663,2015-10-26,835536/15,413568,200,5,29.15,1166.0,Compra menor,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,10,15,0,2,1000,6.0,25.0,25.0,18.170454545454547
E64663,2015-11-18,893622/15,413568,100,5,29.15,583.0,Compra menor,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,11,15,0,2,500,13.0,23.0,23.0,18.170454545454547
E64663,2015-11-23,905086/15,413568,100,5,29.15,583.0,Compra menor,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,11,15,0,2,500,4.0,5.0,5.0,18.170454545454547
E64663,2015-12-03,935617/15,413568,100,5,29.15,583.0,Compra menor,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,12,15,0,2,500,0.0,10.0,10.0,18.170454545454547
E64663,2016-01-11,14947/16,413568,100,5,29.15,583.0,Compra menor,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,01,16,0,2,500,14.0,39.0,39.0,18.170454545454547
E64663,2016-01-25,53231/16,413568,200,5,29.15,1166.0,Compra menor,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,01,16,0,2,1000,5.0,14.0,14.0,18.170454545454547
E64663,2016-02-15,110136/16,413568,200,5,29.15,1166.0,Compra menor,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,02,16,0,2,1000,3.0,21.0,21.0,18.170454545454547
E64663,2016-03-09,169825/16,413568,200,5,29.15,1166.0,Compra menor,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,03,16,0,2,1000,5.0,23.0,23.0,18.170454545454547
E64663,2016-04-01,295389/16,413568,200,5,29.15,1166.0,Compra menor,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,04,16,0,2,1000,9.0,23.0,23.0,18.170454545454547
E64663,2016-04-26,464546/16,413568,100,5,29.15,583.0,Compra menor,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,04,16,0,2,500,1.0,25.0,25.0,18.170454545454547
E64663,2016-04-29,475778/16,413568,100,5,29.15,583.0,Compra menor,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,04,16,0,2,500,2.0,3.0,3.0,18.170454545454547
E64663,2016-05-16,514646/16,413568,100,5,29.15,583.0,Compra menor,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,05,16,0,2,500,3.0,17.0,17.0,18.170454545454547
E64663,2016-06-02,562673/16,413568,100,5,29.15,583.0,Compra menor,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,06,16,0,2,500,1.0,17.0,17.0,18.170454545454547
E64663,2016-07-21,708969/16,413568,100,5,29.15,583.0,Compra menor,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,07,16,0,2,500,8.0,49.0,49.0,18.170454545454547
E64663,2016-08-22,768853/16,413568,200,100,539.0055,1078.011,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,08,16,0,2,20000,12.0,32.0,32.0,18.170454545454547
E64663,2016-09-05,798182/16,413568,200,100,539.0055,1078.011,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,09,16,0,2,20000,3.0,14.0,14.0,18.170454545454547
E64663,2016-09-29,851937/16,413568,100,100,539.0055,539.0055,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,09,16,0,2,10000,1.0,24.0,24.0,18.170454545454547
E64663,2016-10-14,913163/16,413568,120,5,26.950275,646.8066,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,10,16,0,2,600,1.0,15.0,15.0,18.170454545454547
E64663,2016-10-26,967894/16,413568,200,100,539.0055,1078.011,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,10,16,0,2,20000,2.0,12.0,12.0,18.170454545454547
E64663,2016-11-18,1051922/16,413568,100,100,539.0055,539.0055,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,11,16,0,2,10000,9.0,23.0,23.0,18.170454545454547
E64663,2016-11-24,1088900/16,413568,150,5,26.950275,808.50825,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,11,16,0,2,750,2.0,6.0,6.0,18.170454545454547
E64663,2016-11-25,1095488/16,413568,200,100,539.0055,1078.011,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,11,16,0,2,20000,1.0,1.0,1.0,18.170454545454547
E64663,2017-01-10,13456/17,413568,200,100,539.0055,1078.011,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,01,17,0,2,20000,7.0,46.0,46.0,18.170454545454547
E64663,2017-01-31,82129/17,413568,200,100,539.0055,1078.011,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,01,17,0,2,20000,1.0,21.0,21.0,18.170454545454547
E64663,2017-02-08,107336/17,413568,200,100,539.0055,1078.011,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,02,17,0,2,20000,8.0,8.0,8.0,18.170454545454547
E64663,2017-03-10,187449/17,413568,100,100,539.0055,539.0055,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,03,17,0,2,10000,7.0,30.0,30.0,18.170454545454547
E64663,2017-03-22,219512/17,413568,100,100,539.0055,539.0055,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,03,17,0,2,10000,2.0,12.0,12.0,18.170454545454547
E64663,2017-03-27,231173/17,413568,200,100,539.0055,1078.011,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,03,17,0,2,20000,5.0,5.0,5.0,18.170454545454547
E64663,2017-04-26,313174/17,413568,100,100,539.0055,539.0055,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,04,17,0,2,10000,1.0,30.0,30.0,18.170454545454547
E64663,2017-04-28,322270/17,413568,100,100,539.0055,539.0055,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,04,17,0,2,10000,2.0,2.0,2.0,18.170454545454547
E64663,2017-05-18,373204/17,413568,200,100,539.0055,1078.011,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,05,17,0,2,20000,1.0,20.0,20.0,18.170454545454547
E64663,2017-06-01,412026/17,413568,200,100,539.0055,1078.011,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,06,17,0,2,20000,8.0,14.0,14.0,18.170454545454547
E64663,2017-06-27,486909/17,413568,200,100,539.0055,1078.011,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,06,17,0,2,20000,1.0,26.0,26.0,18.170454545454547
E64663,2017-07-04,505522/17,413568,200,100,539.0055,1078.011,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,07,17,0,2,20000,5.0,7.0,7.0,18.170454545454547
E64663,2017-08-02,572400/17,413568,200,100,539.0055,1078.011,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,08,17,0,2,20000,2.0,29.0,29.0,18.170454545454547
E64663,2017-08-22,609436/17,413568,200,100,539.0055,1078.011,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,08,17,0,2,20000,1.0,20.0,20.0,18.170454545454547
E64663,2017-09-13,653372/17,413568,100,100,539.0055,539.0055,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,09,17,0,2,10000,15.0,22.0,22.0,18.170454545454547
E64663,2017-09-28,693200/17,413568,200,100,539.0055,1078.011,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,09,17,0,2,20000,6.0,15.0,15.0,18.170454545454547
E64663,2017-10-24,796800/17,413568,100,100,539.0055,539.0055,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,10,17,0,2,10000,1.0,26.0,26.0,18.170454545454547
E64663,2017-11-08,837928/17,413568,100,100,539.0055,539.0055,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,11,17,0,2,10000,2.0,15.0,15.0,18.170454545454547
E64663,2017-11-22,878920/17,413568,100,100,539.0055,539.0055,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,11,17,0,2,10000,1.0,14.0,14.0,18.170454545454547
